"id","studentId","taskLibraryId","correct","mistakes","totalAnswers","answerRate","date"
7229,4907,183,"238.00",5,243,"11.8","2026-01-14"
7230,4828,182,"30.00",0,30,"12.5","2026-01-14"
7231,4965,321,"20.00",0,20,"5.7","2026-01-14"
7232,5088,9,"2.50",10,5,"1.2","2026-01-14"
7233,4890,182,"221.00",5,225,"11.9","2026-01-14"
7234,850,519,"13.00",0,13,"2.6","2026-01-14"
7235,4785,182,"125.00",3,126,"9","2026-01-14"
7236,4907,190,"19.00",1,20,"7.5","2026-01-14"
7237,5457,61,"6.75",19,10,"1.8","2026-01-14"
7238,5442,61,"2.75",13,5,"1.3","2026-01-14"
7239,5441,44,"4.50",2,5,"1.4","2026-01-14"
7240,5459,273,"20.00",0,20,"4.4","2026-01-14"
7241,5437,61,"4.25",3,5,"1","2026-01-14"
7242,5435,9,"2.50",31,8,"2","2026-01-14"
7243,4828,213,"198.00",2,200,"13.2","2026-01-14"
7244,4799,183,"78.00",2,80,"16.8","2026-01-14"
7245,5448,61,"4.50",2,5,"0.8","2026-01-14"
7246,4516,183,"197.00",3,200,"12.7","2026-01-14"
7247,5460,61,"2.50",13,5,"0.9","2026-01-14"
7248,5436,9,"3.75",5,5,"0.6","2026-01-14"
7249,4600,183,"24.00",1,25,"5","2026-01-14"
7250,5445,61,"7.50",10,10,"1.2","2026-01-14"
7251,4890,163,"9.00",3,10,"2","2026-01-14"
7252,5439,9,"6.75",14,10,"0.7","2026-01-14"
7253,5432,9,"4.00",4,5,"0.6","2026-01-14"
7254,5434,9,"4.00",4,5,"0.5","2026-01-14"
7255,5367,209,"40.00",0,40,"25.4","2026-01-14"
7256,5433,9,"3.00",8,5,"0.5","2026-01-14"
7257,4828,183,"57.00",0,57,"13.9","2026-01-14"
7258,5440,9,"1.25",30,5,"0.4","2026-01-14"
7259,4799,11,"58.00",2,60,"13.6","2026-01-14"
7260,4876,106,"10.00",0,10,"0.9","2026-01-14"
7261,4799,384,"29.00",1,30,"11.1","2026-01-14"
7262,4799,103,"13.00",2,15,"5.2","2026-01-14"
7263,4890,212,"43.00",1,44,"15.3","2026-01-14"
7264,4222,398,"10.00",0,10,"3.3","2026-01-14"
7265,4696,183,"20.00",0,20,"13.8","2026-01-14"
7266,2363,211,"27.00",3,30,"5.5","2026-01-14"
7267,4890,225,"29.00",3,32,"13.9","2026-01-14"
7268,5447,61,"3.75",9,5,"1","2026-01-14"
7269,856,188,"121.00",5,126,"25.2","2026-01-14"
7270,4350,213,"195.00",5,200,"24.3","2026-01-14"
7271,4474,198,"789.00",13,802,"17.3","2026-01-14"
7272,5367,112,"13.00",3,15,"1.5","2026-01-14"
7273,854,519,"12.00",1,13,"2.6","2026-01-14"
7274,841,519,"11.00",2,13,"2.6","2026-01-14"
7275,4053,316,"9.00",1,10,"1","2026-01-14"
7276,858,519,"11.00",2,13,"2.6","2026-01-14"
7277,927,246,"59.00",144,72,"2.1","2026-01-14"
7278,4474,516,"18.00",5,23,"8.1","2026-01-14"
7279,5029,183,"20.00",0,20,"15.8","2026-01-14"
7280,4479,183,"72.00",1,73,"12.2","2026-01-14"
7281,4033,495,"19.00",1,20,"3","2026-01-14"
7282,4890,183,"5.00",0,5,"18.7","2026-01-14"
7283,4479,209,"40.00",0,40,"22.3","2026-01-14"
7284,5349,14,"38.00",2,40,"2.5","2026-01-14"
7285,4077,398,"10.00",0,10,"2.7","2026-01-14"
7286,4350,532,"10.00",0,10,"2","2026-01-14"
7287,844,273,"134.00",0,134,"20.1","2026-01-14"
7288,3765,398,"7.00",5,10,"1.6","2026-01-14"
7289,4521,398,"10.00",0,10,"1.5","2026-01-14"
7290,833,36,"1.00",0,1,"0.1","2026-01-14"
7291,4648,212,"28.00",2,30,"19.6","2026-01-14"
7292,4784,366,"13.00",10,20,"3.3","2026-01-14"
7293,4648,92,"17.00",5,20,"2.6","2026-01-14"
7294,4890,317,"5.00",0,5,"20","2026-01-14"
7295,4784,212,"60.00",0,60,"14.7","2026-01-14"
7296,3938,349,"50.00",0,50,"14.6","2026-01-14"
7297,833,189,"14.00",1,15,"3","2026-01-14"
7298,915,245,"70.00",22,86,"3.7","2026-01-14"
7299,3765,316,"8.00",2,10,"1.1","2026-01-14"
7300,5220,298,"20.00",0,20,"3.7","2026-01-14"
7301,5262,453,"48.00",2,50,"18","2026-01-14"
7302,4224,256,"19.00",1,20,"6.2","2026-01-14"
7303,5467,182,"19.00",1,20,"11","2026-01-14"
7304,4053,398,"5.00",5,10,"1.1","2026-01-14"
7305,2263,530,"28.00",3,30,"12.2","2026-01-14"
7306,4224,198,"212.00",8,220,"19","2026-01-14"
7307,4479,28,"0.75",17,5,"1.4","2026-01-14"
7308,4479,236,"11.00",0,11,"20.6","2026-01-14"
7309,3887,398,"13.00",11,20,"1.7","2026-01-14"
7310,5447,9,"7.50",38,14,"1.1","2026-01-14"
7311,4053,231,"958.00",22,973,"45.6","2026-01-14"
7312,4077,316,"9.00",1,10,"0.5","2026-01-14"
7313,2263,211,"27.00",10,30,"7.6","2026-01-14"
7314,436,245,"28.00",7,31,"4.3","2026-01-14"
7315,4521,316,"7.00",5,10,"0.5","2026-01-14"
7316,3691,210,"42.00",3,45,"1.9","2026-01-14"
7317,5177,398,"8.00",3,10,"1.1","2026-01-14"
7318,5133,298,"73.00",10,80,"4.5","2026-01-14"
7319,548,183,"20.00",0,20,"18.2","2026-01-14"
7320,5447,44,"6.50",2,7,"2.6","2026-01-14"
7321,3938,189,"20.00",0,20,"15.8","2026-01-14"
7322,5262,9,"2.75",1,3,"0.7","2026-01-14"
7323,844,519,"7.00",5,11,"2.2","2026-01-14"
7324,4153,163,"4.00",2,5,"1.7","2026-01-14"
7325,850,28,"125.00",4,126,"3.1","2026-01-14"
7326,3914,398,"10.00",0,10,"2.4","2026-01-14"
7327,4493,307,"20.00",0,20,"10","2026-01-14"
7328,2281,211,"29.00",1,30,"14.6","2026-01-14"
7329,4155,182,"86.00",4,90,"28.4","2026-01-14"
7330,3887,316,"9.00",8,10,"1.1","2026-01-14"
7331,2281,530,"28.00",2,30,"11.5","2026-01-14"
7332,4053,414,"117.00",3,120,"36.5","2026-01-14"
7333,4468,526,"45.00",5,50,"8.7","2026-01-14"
7334,4224,182,"96.00",6,100,"17.5","2026-01-14"
7335,4998,80,"11.00",6,15,"2.6","2026-01-14"
7336,4998,163,"5.00",0,5,"2.4","2026-01-14"
7337,5336,183,"1.00",0,1,"12","2026-01-14"
7338,1436,183,"25.00",1,26,"7.5","2026-01-14"
7339,5063,453,"46.00",4,50,"3.1","2026-01-14"
7340,4752,198,"30.00",0,30,"13.1","2026-01-14"
7341,4883,183,"20.00",0,20,"18.5","2026-01-14"
7342,4998,14,"44.00",1,45,"2.3","2026-01-14"
7343,4154,182,"48.00",2,50,"18","2026-01-14"
7344,5063,9,"1.75",6,3,"0.9","2026-01-14"
7345,392,245,"24.00",33,43,"1.4","2026-01-14"
7346,5063,163,"12.00",6,15,"1.1","2026-01-14"
7347,3691,208,"18.00",6,20,"2.9","2026-01-14"
7348,4155,256,"37.00",3,40,"6","2026-01-14"
7349,4053,203,"20.00",0,20,"24.5","2026-01-14"
7350,4369,225,"94.00",6,100,"12.1","2026-01-14"
7351,837,191,"78.00",2,80,"7.3","2026-01-14"
7352,5349,157,"18.00",2,20,"2.8","2026-01-14"
7353,4883,163,"5.00",0,5,"1.2","2026-01-14"
7354,3914,316,"10.00",0,10,"1.9","2026-01-14"
7355,2363,530,"25.00",6,30,"8.7","2026-01-14"
7356,4998,54,"11.00",4,15,"1.6","2026-01-14"
7357,5063,325,"3.00",2,5,"1.2","2026-01-14"
7358,3715,398,"9.00",1,10,"1.2","2026-01-14"
7359,5349,80,"18.00",2,20,"3","2026-01-14"
7360,3785,298,"5.00",0,5,"2.3","2026-01-14"
7361,5442,55,"14.00",1,15,"2","2026-01-14"
7362,5063,92,"4.00",2,5,"1.6","2026-01-14"
7363,5437,112,"13.00",4,15,"1.9","2026-01-14"
7364,4883,325,"4.00",3,5,"0.8","2026-01-14"
7365,4524,436,"19.00",1,20,"5","2026-01-14"
7366,4311,157,"17.00",3,20,"1.6","2026-01-14"
7367,3870,208,"30.00",0,30,"23.7","2026-01-14"
7368,4897,157,"10.00",0,10,"1.9","2026-01-14"
7369,4335,92,"5.00",0,5,"2.3","2026-01-14"
7370,4524,182,"20.00",0,20,"7.6","2026-01-14"
7371,4648,436,"25.00",0,25,"8.9","2026-01-14"
7372,3870,209,"20.00",0,20,"36.4","2026-01-14"
7373,4311,14,"9.00",1,10,"2.8","2026-01-14"
7374,4524,218,"19.00",1,20,"13.3","2026-01-14"
7375,3870,212,"40.00",0,40,"18.1","2026-01-14"
7376,4248,235,"19.00",1,20,"6.1","2026-01-14"
7377,3715,316,"10.00",0,10,"0.8","2026-01-14"
7378,5336,157,"10.00",0,10,"9","2026-01-14"
7379,4883,92,"5.00",0,5,"2.2","2026-01-14"
7380,4836,188,"19.00",1,20,"3.8","2026-01-14"
7381,5437,73,"4.00",13,6,"0.8","2026-01-14"
7382,4335,16,"1.75",1,2,"0.3","2026-01-14"
7383,5339,183,"40.00",0,40,"5.3","2026-01-14"
7384,4236,15,"4.50",2,5,"0.8","2026-01-14"
7385,4609,463,"28.00",2,30,"6","2026-01-14"
7386,5336,15,"4.50",18,8,"0.8","2026-01-14"
7387,4897,364,"1.75",5,3,"0.6","2026-01-14"
7388,5477,281,"20.00",0,20,"5","2026-01-14"
7389,370,245,"78.00",11,85,"6.4","2026-01-14"
7390,1671,182,"37.00",2,39,"16.2","2026-01-14"
7391,3870,210,"98.00",2,100,"21.2","2026-01-14"
7392,5437,16,"2.50",6,4,"0.9","2026-01-14"
7393,5339,280,"18.00",2,20,"3.8","2026-01-14"
7394,4487,495,"20.00",0,20,"0.9","2026-01-14"
7395,4743,411,"18.00",3,20,"5.2","2026-01-14"
7396,4504,9,"0.00",5,1,"0.2","2026-01-14"
7397,5185,398,"9.00",1,10,"1.4","2026-01-14"
7398,5477,211,"29.00",1,30,"5.9","2026-01-14"
7399,2322,211,"30.00",0,30,"5.4","2026-01-14"
7400,4883,5,"13.00",2,15,"1.1","2026-01-14"
7401,4998,92,"19.00",2,20,"2.5","2026-01-14"
7402,4115,16,"4.00",2,5,"1.7","2026-01-14"
7403,5336,364,"2.25",3,3,"0.3","2026-01-14"
7404,4897,293,"54.00",23,65,"5.7","2026-01-14"
7405,4234,9,"9.50",2,10,"0.9","2026-01-14"
7406,3560,266,"40.00",0,40,"0.9","2026-01-14"
7407,5482,182,"58.00",2,60,"7","2026-01-14"
7408,4469,189,"20.00",0,20,"5","2026-01-14"
7409,4998,525,"10.00",0,10,"1.5","2026-01-14"
7410,4897,512,"45.00",3,46,"8.8","2026-01-14"
7411,3785,299,"4.00",1,5,"2.6","2026-01-14"
7412,2322,530,"30.00",0,30,"2.5","2026-01-14"
7413,5437,66,"0.00",31,1,"0.1","2026-01-14"
7414,3785,44,"1.00",0,1,"1.1","2026-01-14"
7415,4579,189,"20.00",0,20,"9.2","2026-01-14"
7416,5185,316,"10.00",0,10,"0.7","2026-01-14"
7417,4248,238,"19.00",1,20,"5.8","2026-01-14"
7418,5339,24,"22.00",2,24,"1.4","2026-01-14"
7419,5481,182,"17.00",3,20,"3.7","2026-01-14"
7420,3785,394,"12.00",0,12,"7.1","2026-01-14"
7421,4311,183,"193.00",7,200,"11.8","2026-01-14"
7422,5439,183,"20.00",0,20,"24.5","2026-01-14"
7423,839,519,"16.00",2,18,"3.6","2026-01-14"
7424,3785,533,"4.00",1,5,"1.3","2026-01-14"
7425,3421,9,"29.75",1,30,"2.4","2026-01-14"
7426,4883,256,"70.00",12,80,"1.3","2026-01-14"
7427,5439,288,"40.00",0,40,"6.3","2026-01-14"
7428,4311,366,"18.00",2,20,"3.9","2026-01-14"
7429,4016,225,"98.00",2,100,"14","2026-01-14"
7430,3785,324,"5.00",0,5,"1","2026-01-14"
7431,834,519,"18.00",0,18,"3.6","2026-01-14"
7432,5346,280,"20.00",0,20,"6.1","2026-01-14"
7433,5478,375,"106.00",4,110,"10.6","2026-01-14"
7434,545,246,"67.00",8,72,"4","2026-01-14"
7435,3762,61,"1.25",7,3,"0.7","2026-01-14"
7436,3981,298,"5.00",0,5,"6.5","2026-01-14"
7437,2308,43,"30.00",26,40,"6.2","2026-01-14"
7438,5482,225,"19.00",1,20,"3.6","2026-01-14"
7439,3981,299,"3.00",2,5,"3.2","2026-01-14"
7440,5147,61,"3.50",2,4,"3.1","2026-01-14"
7441,4440,323,"20.00",0,20,"9.8","2026-01-14"
7442,3729,194,"17.00",3,20,"4.7","2026-01-14"
7443,5266,183,"19.00",1,20,"9.3","2026-01-14"
7444,837,103,"28.00",2,30,"6.4","2026-01-14"
7445,3981,324,"5.00",0,5,"2.1","2026-01-14"
7446,837,26,"1.00",0,1,"2.9","2026-01-14"
7447,4440,209,"39.00",1,40,"28.9","2026-01-14"
7448,3835,22,"29.00",1,30,"4.8","2026-01-14"
7449,3762,9,"2.75",1,3,"0.6","2026-01-14"
7450,5346,183,"19.00",1,20,"4.4","2026-01-14"
7451,3421,15,"16.75",1,17,"2.1","2026-01-14"
7452,4440,206,"18.00",2,20,"15.4","2026-01-14"
7453,5439,54,"14.00",3,15,"2","2026-01-14"
7454,1809,182,"60.00",0,60,"17.9","2026-01-14"
7455,3981,533,"4.00",2,5,"1.8","2026-01-14"
7456,3981,44,"1.00",0,1,"2.5","2026-01-14"
7457,3981,394,"84.00",0,84,"13.8","2026-01-14"
7458,5266,225,"20.00",0,20,"3.8","2026-01-14"
7459,4020,73,"1.00",10,3,"0.1","2026-01-14"
7460,4020,66,"1.00",6,2,"0.1","2026-01-14"
7461,4440,280,"18.00",2,20,"9.7","2026-01-14"
7462,4459,280,"40.00",0,40,"10.3","2026-01-14"
7463,5289,183,"32.00",14,40,"4.1","2026-01-14"
7464,4688,283,"243.00",2,245,"11.4","2026-01-14"
7465,3909,233,"29.00",1,30,"8.4","2026-01-14"
7466,3760,28,"3.25",7,5,"1.3","2026-01-14"
7467,837,28,"2.75",1,3,"0.3","2026-01-14"
7468,545,245,"39.00",6,43,"5.2","2026-01-14"
7469,4688,265,"68.00",2,70,"13.1","2026-01-14"
7470,3760,207,"19.00",1,20,"7","2026-01-14"
7471,3746,398,"10.00",0,10,"1.3","2026-01-14"
7472,4240,189,"20.00",0,20,"6.5","2026-01-14"
7473,4344,73,"2.00",1,3,"0.5","2026-01-14"
7474,4344,66,"1.00",1,2,"0.3","2026-01-14"
7475,3729,24,"17.00",8,23,"1.2","2026-01-14"
7476,3762,398,"7.00",5,10,"0.6","2026-01-14"
7477,3909,442,"40.00",0,40,"6.6","2026-01-14"
7478,5233,291,"77.00",4,80,"5","2026-01-14"
7479,4344,9,"4.75",1,5,"1.5","2026-01-14"
7480,4693,89,"5.00",0,5,"8.6","2026-01-14"
7481,4719,223,"48.00",2,50,"6","2026-01-14"
7482,4610,295,"33.00",7,39,"7.5","2026-01-14"
7483,3769,298,"5.00",0,5,"2.6","2026-01-14"
7484,2295,211,"29.00",1,30,"18","2026-01-14"
7485,4240,193,"119.00",2,120,"3.7","2026-01-14"
7486,2295,530,"28.00",2,30,"13.4","2026-01-14"
7487,5488,205,"20.00",0,20,"15.2","2026-01-14"
7488,4858,37,"1.00",0,1,"0.2","2026-01-14"
7489,4279,411,"14.00",2,16,"8","2026-01-14"
7490,3994,189,"18.00",2,20,"12.1","2026-01-14"
7491,5488,418,"19.00",1,20,"15.2","2026-01-14"
7492,3746,316,"9.00",3,10,"0.6","2026-01-14"
7493,5370,183,"58.00",2,60,"8.8","2026-01-14"
7494,3770,298,"5.00",0,5,"7.3","2026-01-14"
7495,4693,189,"16.00",4,20,"2","2026-01-14"
7496,3994,11,"29.00",1,30,"13","2026-01-14"
7497,3788,298,"5.00",0,5,"4.8","2026-01-14"
7498,1879,190,"22.00",1,23,"4.6","2026-01-14"
7499,3787,298,"5.00",0,5,"5.2","2026-01-14"
7500,3770,299,"5.00",0,5,"6.7","2026-01-14"
7501,5488,338,"60.00",0,60,"13.4","2026-01-14"
7502,3780,44,"1.00",0,1,"1.3","2026-01-14"
7503,3822,398,"9.00",4,10,"1.4","2026-01-14"
7504,3792,298,"5.00",0,5,"6.8","2026-01-14"
7505,3787,299,"5.00",0,5,"4.9","2026-01-14"
7506,4903,61,"2.25",3,3,"0.7","2026-01-14"
7507,855,519,"16.00",6,18,"3.6","2026-01-14"
7508,3780,394,"12.00",0,12,"13.6","2026-01-14"
7509,3787,44,"1.00",0,1,"6.7","2026-01-14"
7510,3792,299,"5.00",0,5,"4.7","2026-01-14"
7511,3787,394,"12.00",0,12,"15.6","2026-01-14"
7512,3780,533,"5.00",0,5,"3.6","2026-01-14"
7513,3762,316,"7.00",4,10,"0.8","2026-01-14"
7514,3780,324,"4.00",1,5,"3.4","2026-01-14"
7515,4089,207,"20.00",0,20,"16","2026-01-14"
7516,5488,232,"40.00",0,40,"16","2026-01-14"
7517,3780,299,"5.00",0,5,"6.5","2026-01-14"
7518,3792,324,"5.00",0,5,"1.8","2026-01-14"
7519,844,32,"29.00",1,30,"10.2","2026-01-14"
7520,4267,188,"18.00",2,20,"3.7","2026-01-14"
7521,3780,298,"5.00",0,5,"6.1","2026-01-14"
7522,3797,298,"5.00",0,5,"5.9","2026-01-14"
7523,3522,298,"5.00",0,5,"6.4","2026-01-14"
7524,3792,533,"5.00",0,5,"2.6","2026-01-14"
7525,4279,200,"19.00",1,20,"2.4","2026-01-14"
7526,3797,299,"5.00",0,5,"5.5","2026-01-14"
7527,4903,398,"9.00",1,10,"2","2026-01-14"
7528,4028,16,"1.00",7,5,"0.8","2026-01-14"
7529,3792,44,"1.00",0,1,"3","2026-01-14"
7530,3772,44,"1.00",0,1,"2.5","2026-01-14"
7531,3797,533,"5.00",0,5,"3.3","2026-01-14"
7532,5490,183,"74.00",7,80,"10.9","2026-01-14"
7533,5439,112,"28.00",18,30,"1.9","2026-01-14"
7534,3792,394,"10.00",1,11,"6.2","2026-01-14"
7535,3772,394,"11.00",1,12,"8.1","2026-01-14"
7536,4270,101,"19.00",1,20,"3.8","2026-01-14"
7537,3797,324,"5.00",0,5,"2.8","2026-01-14"
7538,3772,298,"5.00",0,5,"6.7","2026-01-14"
7539,1993,190,"89.00",9,97,"19.4","2026-01-14"
7541,3797,44,"1.00",0,1,"2.7","2026-01-14"
7542,1957,190,"141.00",1,142,"28.4","2026-01-14"
7543,4858,32,"29.00",1,30,"1.5","2026-01-14"
7544,3797,394,"12.00",0,12,"11.1","2026-01-14"
7545,4020,241,"14.00",18,20,"0.5","2026-01-14"
7546,3792,292,"1.00",0,1,"1.9","2026-01-14"
7547,3522,299,"5.00",0,5,"5.4","2026-01-14"
7548,5295,204,"77.00",3,80,"5.8","2026-01-14"
7549,5370,217,"29.00",1,30,"12.9","2026-01-14"
7550,3772,299,"3.00",2,5,"3.9","2026-01-14"
7551,3996,315,"14.00",11,20,"0.6","2026-01-14"
7552,3898,398,"9.00",1,10,"3.8","2026-01-14"
7553,3772,324,"5.00",0,5,"1.9","2026-01-14"
7554,4089,73,"0.00",8,1,"0.6","2026-01-14"
7555,1874,190,"243.00",2,245,"24.5","2026-01-14"
7556,3787,533,"4.00",1,5,"1.8","2026-01-14"
7557,844,27,"3.00",5,6,"1.4","2026-01-14"
7558,3522,394,"12.00",0,12,"19.5","2026-01-14"
7559,3890,225,"19.00",1,20,"0.9","2026-01-14"
7560,841,188,"20.00",0,20,"14.8","2026-01-14"
7561,556,245,"34.00",28,43,"2","2026-01-14"
7562,3522,44,"1.00",0,1,"3.2","2026-01-14"
7563,3822,316,"8.00",7,10,"0.4","2026-01-14"
7564,5492,183,"20.00",0,20,"7.2","2026-01-14"
7565,3898,316,"10.00",0,10,"1.6","2026-01-14"
7566,3789,298,"4.00",1,5,"4.2","2026-01-14"
7567,857,519,"49.00",6,54,"10.8","2026-01-14"
7568,4262,398,"27.00",8,30,"3","2026-01-14"
7569,5490,190,"38.00",2,40,"5.8","2026-01-14"
7570,3799,298,"5.00",0,5,"4.3","2026-01-14"
7571,4267,194,"14.00",7,20,"1","2026-01-14"
7572,5336,367,"38.00",2,40,"29","2026-01-14"
7573,5370,69,"26.00",4,30,"4.8","2026-01-14"
7574,4634,189,"20.00",0,20,"5.5","2026-01-14"
7575,841,263,"14.00",1,15,"4.8","2026-01-14"
7576,2294,211,"30.00",0,30,"14.9","2026-01-14"
7577,4465,215,"16.00",5,20,"3.2","2026-01-14"
7578,3799,299,"5.00",0,5,"4","2026-01-14"
7579,3789,299,"4.00",2,5,"2","2026-01-14"
7580,2311,211,"29.00",1,30,"9.6","2026-01-14"
7581,4463,215,"14.00",6,20,"2.8","2026-01-14"
7582,3410,534,"17.00",2,19,"2.9","2026-01-14"
7583,5496,185,"20.00",0,20,"9.5","2026-01-14"
7584,3522,533,"5.00",0,5,"2.2","2026-01-14"
7585,1882,190,"284.00",6,290,"29","2026-01-14"
7586,853,519,"6.00",2,7,"1.4","2026-01-14"
7587,3787,324,"5.00",0,5,"2.1","2026-01-14"
7588,5439,256,"60.00",0,60,"3.3","2026-01-14"
7589,2806,194,"19.00",1,20,"5.9","2026-01-14"
7590,2294,530,"29.00",1,30,"10.5","2026-01-14"
7591,3799,533,"5.00",0,5,"2","2026-01-14"
7592,1683,183,"20.00",1,21,"17.1","2026-01-14"
7593,3522,324,"4.00",1,5,"1.9","2026-01-14"
7594,930,246,"64.00",16,72,"4.1","2026-01-14"
7595,5497,366,"37.00",3,40,"8.9","2026-01-14"
7596,2311,530,"30.00",0,30,"8.3","2026-01-14"
7597,3898,375,"159.00",1,160,"29","2026-01-14"
7598,369,245,"36.00",13,43,"2.1","2026-01-14"
7599,841,189,"37.00",3,40,"9.7","2026-01-14"
7600,3789,324,"4.00",2,5,"0.8","2026-01-14"
7601,5174,398,"8.00",3,10,"1.4","2026-01-14"
7602,3799,324,"5.00",0,5,"1.5","2026-01-14"
7603,5491,535,"20.00",0,20,"1.6","2026-01-14"
7604,2050,22,"29.00",1,30,"2.8","2026-01-14"
7605,4694,189,"20.00",0,20,"4.1","2026-01-14"
7606,3799,44,"1.00",0,1,"2.7","2026-01-14"
7607,5491,217,"30.00",0,30,"27.2","2026-01-14"
7608,3799,394,"12.00",0,12,"10.4","2026-01-14"
7609,5233,256,"46.00",4,50,"4.5","2026-01-14"
7610,3996,241,"13.00",10,20,"1","2026-01-14"
7611,2789,183,"19.00",11,20,"3.7","2026-01-14"
7612,2726,194,"20.00",0,20,"9.4","2026-01-14"
7613,5336,347,"0.25",3,1,"0.1","2026-01-14"
7614,1882,293,"42.00",11,48,"4.6","2026-01-14"
7615,5496,189,"15.00",6,20,"2.3","2026-01-14"
7616,844,9,"0.00",25,2,"0.6","2026-01-14"
7617,4766,198,"60.00",0,60,"15.6","2026-01-14"
7618,2726,190,"36.00",4,40,"4.8","2026-01-14"
7619,2261,211,"30.00",0,30,"9.9","2026-01-14"
7620,913,245,"40.00",3,43,"2.6","2026-01-14"
7621,930,245,"36.00",11,43,"3.6","2026-01-14"
7622,840,519,"12.00",1,13,"2.6","2026-01-14"
7623,3354,281,"56.00",2,58,"2.9","2026-01-14"
7624,5305,212,"86.00",4,90,"10.4","2026-01-14"
7625,3898,325,"5.00",0,5,"3","2026-01-14"
7626,857,202,"66.00",3,68,"13.6","2026-01-14"
7627,2825,22,"30.00",0,30,"3.1","2026-01-14"
7628,5336,487,"1.50",2,2,"0.3","2026-01-14"
7629,3769,299,"5.00",0,5,"2.2","2026-01-14"
7630,3783,44,"1.00",0,1,"6","2026-01-14"
7631,2825,183,"20.00",0,20,"18.7","2026-01-14"
7632,3747,398,"9.00",1,10,"2.3","2026-01-14"
7633,3783,298,"5.00",0,5,"4.9","2026-01-14"
7634,3783,299,"5.00",0,5,"6.4","2026-01-14"
7635,3769,533,"4.00",1,5,"2.3","2026-01-14"
7636,5174,316,"9.00",2,10,"0.6","2026-01-14"
7637,2726,188,"40.00",0,40,"9.9","2026-01-14"
7638,3888,398,"10.00",0,10,"1.8","2026-01-14"
7639,5439,345,"0.00",11,1,"0.2","2026-01-14"
7640,5336,9,"3.50",6,5,"1.1","2026-01-14"
7641,2261,530,"29.00",1,30,"9.6","2026-01-14"
7642,3996,495,"18.00",2,20,"1.3","2026-01-14"
7643,5022,398,"10.00",0,10,"1.4","2026-01-14"
7644,2284,211,"30.00",0,30,"10.5","2026-01-14"
7645,2789,11,"30.00",0,30,"2.1","2026-01-14"
7646,3561,182,"20.00",0,20,"5.3","2026-01-14"
7647,3769,324,"4.00",1,5,"1.1","2026-01-14"
7648,5103,24,"38.00",0,38,"7.5","2026-01-14"
7649,5497,183,"20.00",0,20,"13.3","2026-01-14"
7650,5316,189,"19.00",1,20,"10.7","2026-01-14"
7651,3769,394,"12.00",0,12,"8.6","2026-01-14"
7652,4105,16,"1.00",7,5,"0.5","2026-01-14"
7653,857,433,"10.25",3,11,"2.2","2026-01-14"
7654,2284,530,"29.00",1,30,"15","2026-01-14"
7655,3747,316,"10.00",0,10,"1.1","2026-01-14"
7656,3769,44,"0.00",2,1,"0.8","2026-01-14"
7657,480,245,"26.00",10,30,"2.8","2026-01-14"
7658,1971,189,"79.00",1,80,"16","2026-01-14"
7659,3709,384,"15.00",0,15,"4.7","2026-01-14"
7660,4570,189,"16.00",5,20,"0.9","2026-01-14"
7661,3789,533,"4.00",1,5,"1.2","2026-01-14"
7662,1992,189,"180.00",8,186,"18.6","2026-01-14"
7663,3783,324,"5.00",0,5,"2.3","2026-01-14"
7664,5491,536,"104.00",6,110,"5.5","2026-01-14"
7665,5248,14,"12.00",3,15,"3.3","2026-01-14"
7666,2911,194,"38.00",2,40,"3.3","2026-01-14"
7667,3789,44,"1.00",0,1,"0.4","2026-01-14"
7668,5336,65,"20.00",0,20,"27.9","2026-01-14"
7669,3783,533,"5.00",0,5,"2.8","2026-01-14"
7670,4778,24,"31.00",7,36,"3.4","2026-01-14"
7671,5491,323,"20.00",0,20,"24","2026-01-14"
7672,2726,185,"37.00",3,40,"5.6","2026-01-14"
7673,1971,190,"112.00",1,113,"22.6","2026-01-14"
7674,3789,394,"12.00",0,12,"9.2","2026-01-14"
7675,5497,255,"17.00",3,20,"3.8","2026-01-14"
7676,3783,394,"12.00",0,12,"8.3","2026-01-14"
7677,4230,188,"20.00",0,20,"9.6","2026-01-14"
7678,1992,190,"54.00",3,57,"11.4","2026-01-14"
7679,5248,183,"57.00",0,57,"26.9","2026-01-14"
7680,3709,191,"39.00",1,40,"7.8","2026-01-14"
7681,3593,222,"17.00",4,20,"1.6","2026-01-14"
7682,2846,194,"20.00",0,20,"6.6","2026-01-14"
7683,4020,315,"14.00",9,20,"0.4","2026-01-14"
7684,5501,357,"33.00",8,40,"2.8","2026-01-14"
7685,5447,16,"1.00",17,5,"0.5","2026-01-14"
7686,5502,182,"40.00",0,40,"5.3","2026-01-14"
7687,5022,316,"8.00",3,10,"0.6","2026-01-14"
7688,4862,209,"20.00",0,20,"29.3","2026-01-14"
7689,4598,256,"30.00",0,30,"5.5","2026-01-14"
7690,5491,144,"69.00",9,74,"8.6","2026-01-14"
7691,2285,211,"29.00",2,30,"4.5","2026-01-14"
7692,3858,399,"18.00",3,20,"1.3","2026-01-14"
7693,2846,190,"21.00",1,22,"4.4","2026-01-14"
7694,3709,263,"14.00",1,15,"2.2","2026-01-14"
7695,2806,190,"8.00",0,8,"1.6","2026-01-14"
7696,2296,211,"27.00",3,30,"7","2026-01-14"
7697,2911,190,"34.00",1,35,"3.5","2026-01-14"
7698,5376,183,"20.00",0,20,"17.9","2026-01-14"
7699,5491,537,"24.00",1,25,"11.3","2026-01-14"
